id,fecha,tc,cpi,des,x,res,manofac,m,act_ter,c,fbkf,bc,oil,x_oil,mexbol,ai,tc Indexado,cpi Indexado,des Indexado,x Indexado,res Indexado,manofac Indexado,m Indexado,act_ter Indexado,c Indexado,fbkf Indexado,bc Indexado,oil Indexado,x_oil Indexado,mexbol Indexado,ai Indexado,Der. Num. tc,Der. Num. cpi,Der. Num. des,Der. Num. x,Der. Num. res,Der. Num. manofac,Der. Num. m,Der. Num. act_ter,Der. Num. c,Der. Num. fbkf,Der. Num. bc,Der. Num. oil,Der. Num. x_oil,Der. Num. mexbol,Der. Num. ai,Suav. 0.8 tc,Suav. 0.8 tc,Suav. 0.8 cpi,Suav. 0.8 cpi,Suav. 0.8 des,Suav. 0.8 des,Suav. 0.8 x,Suav. 0.8 x,Suav. 0.8 res,Suav. 0.8 res,Suav. 0.8 manofac,Suav. 0.8 manofac,Suav. 0.8 m,Suav. 0.8 m,Suav. 0.8 act_ter,Suav. 0.8 act_ter,Suav. 0.8 c,Suav. 0.8 c,Suav. 0.8 fbkf,Suav. 0.8 fbkf,Suav. 0.8 bc,Suav. 0.8 bc,Suav. 0.8 oil,Suav. 0.8 oil,Suav. 0.8 x_oil,Suav. 0.8 x_oil,Suav. 0.8 mexbol,Suav. 0.8 mexbol,Suav. 0.8 ai,Suav. 0.8 ai,DN. Suavizada al 0.8 tc,DN. Suavizada al 0.8 cpi,DN. Suavizada al 0.8 des,DN. Suavizada al 0.8 x,DN. Suavizada al 0.8 res,DN. Suavizada al 0.8 manofac,DN. Suavizada al 0.8 m,DN. Suavizada al 0.8 act_ter,DN. Suavizada al 0.8 c,DN. Suavizada al 0.8 fbkf,DN. Suavizada al 0.8 bc,DN. Suavizada al 0.8 oil,DN. Suavizada al 0.8 x_oil,DN. Suavizada al 0.8 mexbol,DN. Suavizada al 0.8 ai,Cambio de signo tc Indexado,Cambio de signo cpi Indexado,Cambio de signo des Indexado,Cambio de signo x Indexado,Cambio de signo res Indexado,Cambio de signo manofac Indexado,Cambio de signo m Indexado,Cambio de signo act_ter Indexado,Cambio de signo c Indexado,Cambio de signo fbkf Indexado,Cambio de signo bc Indexado,Cambio de signo oil Indexado,Cambio de signo x_oil Indexado,Cambio de signo mexbol Indexado,Cambio de signo ai Indexado,Ciclo tc,Ciclo cpi,Ciclo des,Ciclo x,Ciclo res,Ciclo manofac,Ciclo m,Ciclo act_ter,Ciclo c,Ciclo fbkf,Ciclo bc,Ciclo oil,Ciclo x_oil,Ciclo mexbol,Ciclo ai,Cambio de signo tc,Cambio de signo cpi,Cambio de signo des,Cambio de signo x,Cambio de signo res,Cambio de signo manofac,Cambio de signo m,Cambio de signo act_ter,Cambio de signo c,Cambio de signo fbkf,Cambio de signo bc,Cambio de signo oil,Cambio de signo x_oil,Cambio de signo mexbol,Cambio de signo ai
168,01/12/2008,13.4167,79.05526556,5.4,18004969170,95126103499,7.837560172,19729307690,86.77952671,92.20933945,92.92414964,-1725.733979,2717,1759.022,22380.32,94.53905005,0.554872249,0.624807743,0.432,0.448164491,0.485346986,0.287187924,0.497005528,0.728706884,0.777493538,0.827852309,-0.270522599,0.786396527,0.296538167,0.437026171,0.891663538,0.015661833,0.005635653,0.028,-0.058822404,0.026142143,0.016203004,-0.070364503,-0.010728887,-0.008022666,-0.023766033,0.067393424,-0.005788712,-0.129652485,0.018892617,-0.01455958,0.47027541,0.487194777,0.605076017,0.609022362,0.351104638,0.367283711,0.5952291,0.565816178,0.464955144,0.469033512,0.217484626,0.231425286,0.647122328,0.617098968,0.748770136,0.744757486,0.802990206,0.797890872,0.873433868,0.864317556,-0.278218726,-0.2766795,0.806193494,0.8022341,0.674997736,0.599305822,0.495089811,0.483477083,0.920535114,0.914760798,0.01749323,0.003902465,0.014201456,-0.023392344,0.000390135,0.009404423,-0.020206041,-0.002698358,-0.004773802,-0.007743489,-0.021502716,-0.004671394,-0.073381984,-0.017569256,-0.00525787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,4,4,7,23,6,5,4,7,18,19,8,8,9,22,0,8,7,14,46,11,9,7,13,35,37,15,15,17
169,01/01/2009,13.8839,79.23848139,5.8,17632023840,90226296864,5.992149098,18892681980,84.32472483,88.2661785,90.09055322,-1257.868611,2685,1915.814,19565.14,90.61466119,0.574194162,0.626255777,0.464,0.438881451,0.460347472,0.219567419,0.475929897,0.70809337,0.744245472,0.802608071,-0.197180962,0.777134588,0.322970362,0.382053439,0.854649897,0.015825193,0.002872711,0.032,-0.043430294,0.004292362,-0.008694976,-0.064818771,-0.017570253,-0.020475826,-0.022671566,0.129608195,-0.003762663,-0.033869579,-0.009466617,-0.023459757,0.487194777,0.504594654,0.609022362,0.612469045,0.367283711,0.386626969,0.565816178,0.540429233,0.469033512,0.467296304,0.231425286,0.229053712,0.617098968,0.588865153,0.744757486,0.737424662,0.797890872,0.787161792,0.864317556,0.851975659,-0.2766795,-0.260779793,0.8022341,0.797214198,0.599305822,0.54403873,0.483477083,0.463192354,0.914760798,0.902738618,0.017159622,0.003696514,0.017761165,-0.027399934,0.00117058,0.005784543,-0.029128587,-0.005672737,-0.007914207,-0.010729104,0.008719466,-0.004489648,-0.065479503,-0.015948728,-0.008898248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,1,4,4,7,23,6,5,4,7,18,19,8,8,9,22,0,8,7,14,46,11,9,7,13,36,37,15,15,17
170,01/02/2009,14.6066,79.41342295,6.2,17455545770,89998797456,5.751431971,18609175550,84.59323486,89.44037156,87.95237661,-1154.006008,2663,1671.944,17752.18,89.74604398,0.604082747,0.627638415,0.496,0.434488707,0.459186737,0.210746938,0.468788021,0.710348108,0.754146069,0.783559262,-0.180899668,0.770767004,0.281858447,0.34665131,0.846457364,0.024605249,0.001415336,0.032,-0.006837892,-0.013080124,-0.038220493,-0.014108753,-0.009179388,-0.011673734,-0.022146524,0.044811465,-0.007814761,-0.00733986,-0.04518743,-0.022603087,0.504594654,0.524492273,0.612469045,0.615502919,0.386626969,0.408501575,0.540429233,0.519241127,0.467296304,0.465674391,0.229053712,0.225392357,0.588865153,0.564849727,0.737424662,0.732009351,0.787161792,0.780558648,0.851975659,0.83829238,-0.260779793,-0.244803768,0.797214198,0.791924759,0.54403873,0.491602673,0.463192354,0.439884146,0.902738618,0.891482367,0.018648748,0.003240278,0.020608932,-0.023287525,-0.001679561,-0.003016464,-0.02612462,-0.006374067,-0.008666112,-0.013012588,0.015937866,-0.005154671,-0.053851574,-0.021796469,-0.011639216,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,4,4,8,24,6,5,4,7,18,19,8,8,9,22,0,8,7,15,47,11,9,7,13,36,37,15,15,17
171,01/03/2009,14.6466,79.87028048,6.6,17373235970,85471025127,6.005105209,18065913330,84.35081096,89.61737608,86.68067185,-694.3905361,2652,1933.494,19626.75,89.25341965,0.60573702,0.631249156,0.528,0.432439921,0.436085395,0.220042163,0.455102578,0.708312421,0.755638542,0.772229766,-0.108851268,0.767583213,0.325950878,0.383256513,0.841811081,0.015771429,0.00249669,0.032,-0.003220765,-0.012131038,0.000237372,-0.01041366,0.000109525,0.005696535,-0.015189153,0.044164847,-0.004775687,0.001490258,0.000601537,-0.006419408,0.524492273,0.540741222,0.615502919,0.618652166,0.408501575,0.43240126,0.519241127,0.501880886,0.465674391,0.459756592,0.225392357,0.224322319,0.564849727,0.542900297,0.732009351,0.727269965,0.780558648,0.775574627,0.83829238,0.825079857,-0.244803768,-0.217613268,0.791924759,0.78705645,0.491602673,0.458472314,0.439884146,0.428558619,0.891482367,0.88154811,0.018073284,0.003091561,0.022887146,-0.019274173,-0.003769856,-0.002365697,-0.022982428,-0.005077349,-0.005793583,-0.013447901,0.021583262,-0.005078874,-0.042783208,-0.017316868,-0.010595254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,4,8,24,6,5,4,7,18,19,8,8,9,22,0,8,7,15,47,11,9,7,13,36,37,15,15,17
172,01/04/2009,13.4035,80.14983237,6.9,17545473880,84037983869,4.830444387,17709152290,82.93639319,89.16261483,86.15406634,-162.0365265,2642,1984.113,21898.85,89.47035451,0.554326339,0.633458575,0.552,0.436727122,0.428773814,0.176999635,0.446115328,0.696435242,0.751804072,0.767538289,-0.025400521,0.764688857,0.334484294,0.427624385,0.843857145,-0.024878204,0.00291008,0.028,0.001119207,-0.015206462,-0.016873651,-0.011336346,-0.006956433,-0.001170999,-0.008010487,0.077749574,-0.003039074,0.026312924,0.040486537,-0.00130011,0.540741222,0.543458246,0.618652166,0.621613448,0.43240126,0.456321008,0.501880886,0.488850133,0.459756592,0.453560036,0.224322319,0.214857782,0.542900297,0.523543303,0.727269965,0.721103021,0.775574627,0.770820516,0.825079857,0.813571543,-0.217613268,-0.179170719,0.78705645,0.782582931,0.458472314,0.43367471,0.428558619,0.428371772,0.88154811,0.874009917,0.009482986,0.003055265,0.023909717,-0.015195497,-0.006057177,-0.005267288,-0.020653212,-0.005453165,-0.004869066,-0.012360418,0.032816525,-0.004670914,-0.028963982,-0.005756187,-0.008736225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,4,4,8,24,6,5,4,7,18,19,8,8,9,22,0,8,7,15,47,11,9,7,13,36,37,15,15,17
173,01/05/2009,13.1895,79.91637995,7.1,17197797290,82943273683,4.989620345,17412129100,82.61992284,86.16171712,86.62559683,-213.967835,2609,2420.317,24331.71,89.14965101,0.545475976,0.6316135,0.568,0.42807305,0.423188446,0.182832243,0.438632949,0.69377777,0.72650101,0.771739108,-0.033541169,0.755137482,0.408020119,0.475131457,0.840832367,-0.030130522,0.000182172,0.02,-0.002183436,-0.006448475,-0.01860496,-0.008234814,-0.007267325,-0.014568766,-0.000245329,0.03765505,-0.006222865,0.04103462,0.045937472,-0.000489357,0.543458246,0.543861792,0.621613448,0.623613458,0.456321008,0.478656806,0.488850133,0.476694717,0.453560036,0.447485718,0.214857782,0.208452674,0.523543303,0.506561233,0.721103021,0.715637971,0.770820516,0.761956615,0.813571543,0.805205056,-0.179170719,-0.150044809,0.782582931,0.777093841,0.43367471,0.428543792,0.428371772,0.437723709,0.874009917,0.867374407,0.001560285,0.002480646,0.023127773,-0.012593085,-0.006135437,-0.007934822,-0.018169532,-0.005815997,-0.006809006,-0.0099374,0.03378423,-0.004981304,-0.014964261,0.004582545,-0.007086852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,4,4,8,24,6,5,4,7,18,19,8,8,9,22,0,8,7,15,47,11,9,7,13,36,37,15,16,17
174,01/06/2009,13.3414,80.06354363,7.3,18078003940,81230928342,4.301687256,18649209590,84.63914544,88.44741499,88.02167098,-573.4544096,2519,2846.803,24368.38,89.13204791,0.551758079,0.632776598,0.584,0.449982411,0.414451815,0.157624644,0.469796528,0.710733629,0.745773628,0.784176599,-0.089893564,0.729088278,0.479917672,0.475847522,0.84066634,-0.00128413,-0.000340989,0.016,0.006627644,-0.007160999,-0.009687496,0.0118406,0.007149194,-0.003015222,0.008319155,-0.032246521,-0.017800289,0.072716689,0.024111569,-0.001595402,0.543861792,0.545441049,0.623613458,0.625446086,0.478656806,0.499725445,0.476694717,0.471352256,0.447485718,0.440878937,0.208452674,0.198287068,0.506561233,0.499208292,0.715637971,0.714657102,0.761956615,0.758720017,0.805205056,0.800999365,-0.150044809,-0.13801456,0.777093841,0.767492729,0.428543792,0.438818568,0.437723709,0.445348472,0.867374407,0.862032794,0.000991402,0.001916319,0.021702219,-0.008748939,-0.006340549,-0.008285357,-0.012167506,-0.003222959,-0.006050249,-0.006286089,0.020578079,-0.007545101,0.002571929,0.00848835,-0.005988562,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,4,4,8,24,6,5,4,7,18,19,8,8,9,22,0,8,7,15,47,11,9,7,13,36,37,16,16,17
175,01/07/2009,13.3623,80.28162957,7.3,18167647480,81968158120,5.815911374,19134947840,85.95579962,89.92182403,88.34608522,-968.1881415,2561,2898.803,27043.5,90.92561534,0.552622437,0.634500225,0.584,0.452213742,0.418213267,0.213109625,0.482032872,0.721789866,0.758205595,0.787066774,-0.151771232,0.741244573,0.488683898,0.528085267,0.857582722,0.003573231,0.001443362,0.008,0.012070346,-0.00248759,0.015138691,0.021699962,0.014006048,0.015852292,0.007663833,-0.059115032,-0.006946454,0.040331889,0.026476905,0.008375177,0.545441049,0.546877327,0.625446086,0.627256914,0.499725445,0.516580356,0.471352256,0.467524553,0.440878937,0.436345803,0.198287068,0.20125158,0.499208292,0.495773208,0.714657102,0.716083655,0.758720017,0.758617133,0.800999365,0.798212847,-0.13801456,-0.140765894,0.767492729,0.762243098,0.438818568,0.448791634,0.445348472,0.461895831,0.862032794,0.861142779,0.001507768,0.001821728,0.018961775,-0.004585082,-0.005569957,-0.003600547,-0.005394012,0.000222842,-0.001669741,-0.003496105,0.004639457,-0.007425372,0.010123921,0.012086061,-0.003115814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1,4,4,8,24,6,5,4,7,18,19,8,8,9,22,0,8,7,15,47,11,10,7,13,36,37,16,16,17
176,01/08/2009,13.0063,80.47371067,7.4,19378422130,84375058067,4.578450809,19755505530,85.76459698,90.85601119,87.08836625,-376.5530972,2542,2707.97,28129.95,90.41871485,0.537899404,0.636018325,0.592,0.482351322,0.430493614,0.167765957,0.497665483,0.720184295,0.766082503,0.775861877,-0.059027709,0.735745297,0.456513028,0.549300651,0.852801791,-0.006929338,0.001620863,0.004,0.016184456,0.0080209,0.005070656,0.013934478,0.004725333,0.010154438,-0.004157361,0.015432928,0.003328509,-0.011702322,0.036726565,0.006067725,0.546877327,0.545081742,0.627256914,0.629009196,0.516580356,0.531664285,0.467524553,0.470489907,0.436345803,0.435175365,0.20125158,0.194554455,0.495773208,0.496151663,0.716083655,0.716903783,0.758617133,0.760110207,0.798212847,0.793742653,-0.140765894,-0.124418257,0.762243098,0.756943537,0.448791634,0.450335913,0.461895831,0.479376795,0.861142779,0.859474582,-0.000179654,0.001781555,0.01596942,-0.000431174,-0.002851786,-0.001866307,-0.001528314,0.00112334,0.000695095,-0.003628356,0.006798151,-0.005274596,0.005758672,0.017014162,-0.001279106,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,4,4,8,24,6,5,4,7,18,19,8,8,9,23,0,8,7,15,47,11,10,8,13,36,37,16,16,17
177,01/09/2009,13.406,80.87737651,7.4,20262355780,87517394891,3.554472672,20561884890,86.08783867,90.31628849,86.12976236,-297.9834674,2599,2800.43,29232.24,91.14322546,0.554429731,0.639208669,0.592,0.504353452,0.446526266,0.130244822,0.517979171,0.722898627,0.761531653,0.767321767,-0.046711291,0.752243126,0.472100052,0.570825347,0.859635154,0.000903647,0.002354222,0.004,0.026069855,0.0141565,-0.041432402,0.01797315,0.000554381,0.001663029,-0.009872504,0.052529971,0.005499276,-0.008291923,0.02137004,0.001026216,0.545081742,0.54695134,0.629009196,0.631049091,0.531664285,0.543731428,0.470489907,0.477262616,0.435175365,0.437445546,0.194554455,0.181692528,0.496151663,0.500517165,0.716903783,0.718102752,0.760110207,0.760394496,0.793742653,0.788458475,-0.124418257,-0.108876864,0.756943537,0.756003455,0.450335913,0.454688741,0.479376795,0.497666505,0.859474582,0.859506696,3.70E-05,0.001896088,0.013575536,0.004869032,0.000549871,-0.009779526,0.002371978,0.001009548,0.000888682,-0.004877186,0.015944515,-0.003119821,0.002948553,0.017885337,-0.000818042,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,12,1,4,4,8,24,6,5,4,7,18,19,8,8,9,24,0,8,8,16,47,12,10,8,13,36,37,16,16,17
178,01/10/2009,13.2275,81.1220583,7.5,21238334080,88360365430,3.10998394,20593570630,86.92904864,91.32401259,86.78743312,644.5267909,2602,3155.049,28646.03,91.92591391,0.547047536,0.641142494,0.6,0.52864668,0.450827223,0.113957636,0.518777374,0.729962453,0.770028612,0.773180892,0.101034728,0.753111433,0.531882175,0.559378276,0.867017234,0.004574066,0.002562085,0.004,0.023147679,0.010166804,-0.02690416,0.010555945,0.004889079,0.001973054,-0.001340492,0.080031218,0.008683068,0.037684573,0.005038812,0.007107721,0.54695134,0.546970579,0.631049091,0.633067772,0.543731428,0.554985142,0.477262616,0.487539429,0.437445546,0.440121881,0.181692528,0.16814555,0.500517165,0.504169206,0.718102752,0.720474692,0.760394496,0.762321319,0.788458475,0.785402959,-0.108876864,-0.066894546,0.756003455,0.755425051,0.454688741,0.470127427,0.497666505,0.510008859,0.859506696,0.861008804,0.000944418,0.002029288,0.011660429,0.008524761,0.002473258,-0.013204453,0.004008772,0.001785455,0.001105556,-0.004169847,0.028761856,-0.000759243,0.009895757,0.015316032,0.000767111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,4,4,8,24,6,5,4,7,18,19,8,8,9,24,0,8,8,16,47,12,10,8,13,36,37,16,16,18
179,01/11/2009,13.1115,81.54286368,7.5,22614147570,90369703512,2.940930608,22417606780,87.52442194,92.08456001,85.85183703,198.398684,2553,3175.172,30957.11,92.7638601,0.542250143,0.6444683,0.6,0.562892268,0.461079153,0.107763097,0.564727088,0.734961934,0.776441419,0.764845757,0.03110058,0.738929088,0.535274535,0.60450732,0.874920487,-0.006089794,0.002629816,0.004,0.029269408,0.007276443,-0.011240862,0.023373958,0.006031654,0.007454883,-0.001238005,0.038905935,-0.006657019,0.031587242,0.016840986,0.007642666,0.546970579,0.546026492,0.633067772,0.635347877,0.554985142,0.563988114,0.487539429,0.502609997,0.440121881,0.444313335,0.16814555,0.156069059,0.504169206,0.516280783,0.720474692,0.72337214,0.762321319,0.765145339,0.785402959,0.781291518,-0.066894546,-0.04729552,0.755425051,0.752125858,0.470127427,0.483156849,0.510008859,0.528908551,0.861008804,0.86379114,-0.000462424,0.002149393,0.010128343,0.01267369,0.003433895,-0.012811735,0.007881809,0.002634694,0.002375422,-0.003583479,0.030790672,-0.001938798,0.014234054,0.015621023,0.002142222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,4,8,24,6,5,4,7,18,19,8,8,9,25,0,8,8,16,47,12,10,8,13,36,37,16,16,18
180,01/12/2009,12.8622,81.88033542,7.6,22629668830,99589209743,4.267166038,22510368060,87.57235876,94.41315176,87.74227957,116.8013288,2593,3321.353,32120.47,93.01035621,0.531939884,0.647135484,0.608,0.56327861,0.508118392,0.1563597,0.567063859,0.73536447,0.79607571,0.781687527,0.018309542,0.750506512,0.559917914,0.627224545,0.877245363,-0.007553826,0.002996495,0.004,0.017315965,0.028645585,0.021201032,0.024143242,0.002701009,0.013023549,0.004253318,-0.041362593,-0.00130246,0.01401787,0.033923134,0.005114065,0.546026492,0.54320917,0.635347877,0.637705399,0.563988114,0.572790491,0.502609997,0.514743719,0.444313335,0.457074347,0.156069059,0.156127187,0.516280783,0.526437398,0.72337214,0.725770606,0.765145339,0.771331413,0.781291518,0.78137072,-0.04729552,-0.034174508,0.752125858,0.751801989,0.483156849,0.498509062,0.528908551,0.54857175,0.86379114,0.866481985,-0.001880704,0.002318814,0.008902674,0.013602145,0.008476233,-0.006009181,0.011134096,0.002647957,0.004505047,-0.002016119,0.016360019,-0.001811531,0.014190817,0.019281445,0.002736591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,4,8,24,6,5,4,7,18,19,8,8,9,25,0,8,8,16,47,12,10,8,13,36,37,16,16,18
181,01/01/2010,12.8096,82.77040973,7.8,22671894810,98380536852,4.267668823,22505117170,87.32509514,90.48996802,94.00714832,169.6616318,2615,3107.816,30391.61,94.44825252,0.529764514,0.654170124,0.624,0.564329664,0.50195157,0.156378123,0.566931583,0.733288143,0.762996089,0.83750064,0.026595817,0.756874096,0.523919575,0.593464658,0.890807163,-0.006242814,0.004850912,0.012,0.000718698,0.020436209,0.024307513,0.001102247,-0.000836896,-0.006722665,0.036327442,-0.002252381,0.008972504,-0.00567748,-0.005521331,0.007943338,0.54320917,0.540520239,0.637705399,0.640998344,0.572790491,0.583032393,0.514743719,0.524660908,0.457074347,0.466049791,0.156127187,0.156177374,0.526437398,0.534536235,0.725770606,0.727274114,0.771331413,0.769664348,0.78137072,0.792596704,-0.034174508,-0.022020443,0.751801989,0.75281641,0.498509062,0.503591165,0.54857175,0.557550332,0.866481985,0.871347021,-0.002753126,0.002825233,0.00952214,0.011025456,0.010868228,5.42E-05,0.009127726,0.001950987,0.002259505,0.005652593,0.012637539,0.000345276,0.010217158,0.01432089,0.00377794,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,13,1,4,4,8,24,6,5,4,7,18,19,8,8,9,25,0,8,8,16,48,12,10,8,14,36,38,16,16,18
182,01/02/2010,12.9396,83.24913495,7.8,23130687030,99674821385,3.748578476,23257169440,88.07169614,92.12841527,89.76818533,-127.8301066,2612,2933.893,31634.54,93.0518018,0.535140903,0.657953696,0.624,0.575749532,0.508555195,0.137357347,0.585876704,0.739557517,0.776811199,0.799736127,-0.020038391,0.756005789,0.494599415,0.617735667,0.877636265,0.00160051,0.005409106,0.008,0.006235461,0.000218401,-0.009501176,0.009406423,0.002096523,-0.009632256,0.0090243,-0.019173967,0.002749638,-0.03265925,-0.004744439,0.000195451,0.540520239,0.539444372,0.640998344,0.644389414,0.583032393,0.591225914,0.524660908,0.534878633,0.466049791,0.474550872,0.156177374,0.152413369,0.534536235,0.544804329,0.727274114,0.729730794,0.769664348,0.771093719,0.792596704,0.794024589,-0.022020443,-0.021624033,0.75281641,0.753454286,0.503591165,0.501792815,0.557550332,0.569587399,0.871347021,0.87260487,-0.001882399,0.003342008,0.009217712,0.010067457,0.008738263,-0.001856909,0.009183465,0.001980094,-0.000118847,0.006326934,0.006275238,0.000826148,0.001641876,0.010507824,0.003061442,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13,1,4,4,8,25,6,5,5,7,18,19,8,8,9,25,0,8,8,16,49,12,10,9,14,36,38,16,16,18
183,01/03/2010,12.5673,83.84015375,7.9,23990938050,1.01E+11,4.941578547,24450566990,89.09308479,92.53988232,92.5296917,-461.0344779,2597,3448.617,33266.43,95.04430524,0.519743753,0.662624771,0.632,0.597162174,0.516914284,0.181071871,0.615939857,0.748134343,0.780280619,0.824338122,-0.072270841,0.751664255,0.581372241,0.649601996,0.896428951,-0.005010381,0.004227323,0.004,0.016416255,0.007481357,0.012346874,0.024504137,0.0074231,0.008642265,-0.006581259,-0.049433329,-0.00260492,0.028726333,0.028068669,0.002810894,0.539444372,0.535504248,0.644389414,0.648036486,0.591225914,0.599380731,0.534878633,0.547335341,0.474550872,0.483023555,0.152413369,0.158145069,0.544804329,0.559031434,0.729730794,0.733411504,0.771093719,0.772931099,0.794024589,0.800087295,-0.021624033,-0.031753394,0.753454286,0.75309628,0.501792815,0.5177087,0.569587399,0.585590318,0.87260487,0.877369686,-0.002507995,0.003519071,0.008174169,0.011337217,0.008486882,0.000983847,0.0122476,0.003068695,0.001633375,0.003745296,-0.004866476,0.000139935,0.007058768,0.014019993,0.003011333,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,13,1,4,4,8,25,6,5,5,7,19,19,8,8,9,25,0,8,8,16,50,12,10,10,14,37,38,16,16,18
184,01/04/2010,12.2396,83.57301326,7.9,24969566480,1.03E+11,3.489846608,25019376970,89.05066526,92.22287475,92.44307855,-52.90229467,2595,3403.219,32687.32,95.29071515,0.506191118,0.660513445,0.632,0.621521367,0.528066457,0.12787676,0.63026888,0.747778137,0.777607665,0.823566493,-0.008292858,0.751085384,0.573718989,0.638293568,0.898753014,-0.014474892,0.001279875,0.004,0.022885917,0.009755631,-0.004740293,0.022196088,0.00411031,0.000398233,0.011915183,0.005872767,-0.002460203,0.039559787,0.010278951,0.010558375,0.535504248,0.529641622,0.648036486,0.650531877,0.599380731,0.605904585,0.547335341,0.562172546,0.483023555,0.492032135,0.158145069,0.152091407,0.559031434,0.573278923,0.733411504,0.736284831,0.772931099,0.773866412,0.800087295,0.804783135,-0.031753394,-0.027061287,0.75309628,0.7526941,0.5177087,0.528910758,0.585590318,0.596130968,0.877369686,0.881646352,-0.004901375,0.003071232,0.007339335,0.013646957,0.008740631,-0.000160981,0.014237297,0.003277018,0.001386347,0.005379273,-0.002718627,-0.000380093,0.013558972,0.013271785,0.004520741,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,13,1,4,4,8,26,6,5,5,7,19,20,8,8,9,25,0,8,8,16,51,12,10,10,14,37,39,16,16,18
185,01/05/2010,12.7262,83.04641551,7.9,24658230420,1.04E+11,3.372374972,25260519980,89.34311922,93.0180581,90.59255576,-597.0561789,2595,3820.259,32038.53,94.7681914,0.526315354,0.656351517,0.632,0.613771852,0.528322955,0.123572304,0.636343569,0.750233938,0.784312517,0.807080364,-0.09359333,0.751085384,0.644024123,0.625624482,0.89382473,0.003285801,-0.003136627,0,0.008304839,0.005704335,-0.028749784,0.010201856,0.001049797,0.002015949,-0.008628879,-0.010661245,-0.000289436,0.031325941,-0.011988757,-0.001302111,0.529641622,0.528976368,0.650531877,0.651695805,0.605904585,0.611123668,0.562172546,0.572492408,0.492032135,0.499290299,0.152091407,0.146387587,0.573278923,0.585891853,0.736284831,0.739074652,0.773866412,0.775955633,0.804783135,0.805242581,-0.027061287,-0.040367695,0.7526941,0.752372357,0.528910758,0.551933431,0.596130968,0.602029671,0.881646352,0.884082027,-0.00326394,0.00182966,0.005871468,0.012578533,0.008133372,-0.005878741,0.013430209,0.002831574,0.001512267,0.002577643,-0.004307151,-0.000361961,0.017112365,0.008219676,0.003356171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,4,8,26,6,5,5,7,19,20,8,8,9,25,0,8,8,16,51,12,10,10,14,37,39,16,16,18
186,01/06/2010,12.7102,83.02041068,7.8,23339984290,1.05E+11,3.212764484,24359469880,89.51971435,92.90016569,90.31404266,-1018.39015,2547,2628.192,31156.97,94.63420009,0.525653645,0.656145989,0.624,0.580959183,0.536980666,0.117723774,0.613645008,0.751716846,0.783318468,0.804599117,-0.159640798,0.737192475,0.443063951,0.608410036,0.892560964,0.009731263,-0.002183728,-0.004,-0.020281092,0.004457104,-0.005076493,-0.008311936,0.001969354,0.002855401,-0.009483688,-0.07567397,-0.006946454,-0.065327519,-0.014941766,-0.003096025,0.528976368,0.528311824,0.651695805,0.652585842,0.611123668,0.613698934,0.572492408,0.574185763,0.499290299,0.506828372,0.146387587,0.140654824,0.585891853,0.591442484,0.739074652,0.741603091,0.775955633,0.7774282,0.805242581,0.805113888,-0.040367695,-0.064222316,0.752372357,0.749336381,0.551933431,0.530159535,0.602029671,0.603305744,0.884082027,0.885777815,-0.000664899,0.001026982,0.003897175,0.006006608,0.007398119,-0.005718292,0.00908178,0.00265913,0.001780894,0.000165377,-0.018580515,-0.00167886,0.000624389,0.003587388,0.002065732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,4,4,8,26,6,5,5,7,19,20,8,8,9,25,0,8,8,16,51,12,10,10,14,37,39,16,16,18
